Закон;Номер жалобы;Ссылка на жалобу;Статус;Решение;Предписание;Орган контроля;Заказчик;Заказчик ссылка;Лицо, подавшее жалобу;Поступление жалобы;Рассмотрение жалобы;Дата обновления;Извещение;Описание закупки;Идентификационный код закупки (ИКЗ);Решение документ
44-ФЗ (94-ФЗ);№ 202100187298007292;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160416;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000160;"Оказание услуг по организации питания воспитанников муниципального общеобразовательного учреждения ""Гимназия № 21"" городского округа Электросталь Московской области (корпус 4)";213505300383050530100100150015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350842
44-ФЗ (94-ФЗ);№ 202100187298007291;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160405;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;22.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000159;Оказание услуг по организации питания воспитанников муниципального общеобразовательного учреждения «Средняя общеобразовательная школа № 12 с углубленным изучением иностранного языка» городского округа Электросталь Московской области (корпус 2,3);213505300315650530100100100015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350839
44-ФЗ (94-ФЗ);№ 202100187298007287;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160409;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000171;Оказание услуг по организации питания воспитанников муниципального дошкольного образовательного учреждения  «Центр развития ребенка-детский сад № 65» городского округа Электросталь Московской области корпус 1;213505302657050530100100190015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350863
44-ФЗ (94-ФЗ);№ 202100187298007286;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160410;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;19.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000172;Оказание услуг по организации питания воспитанников муниципального дошкольного образовательного учреждения  «Центр развития ребенка-детский сад № 65» городского округа Электросталь Московской области корпус 2;213505302657050530100100200015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350837
44-ФЗ (94-ФЗ);№ 202100187298007285;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160411;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000173;Оказание услуг по организации питания воспитанников муниципального дошкольного образовательного учреждения  «Центр развития ребенка-детский сад № 65» городского округа Электросталь Московской области корпус 4;213505302657050530100100220015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350866
44-ФЗ (94-ФЗ);№ 202100187298007284;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160412;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000175;"Оказание услуг по организации питания  воспитанников муниципального общеобразовательного учреждения ""Средняя общеобразовательная школа № 22 с углубленным изучением отдельных предметов"" городского округа Электросталь Московской области ( корпус 3)";213505300297050530100100170015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350869
44-ФЗ (94-ФЗ);№ 202100187298007283;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160413;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000176;"Оказание услуг по организации питания воспитанников муниципального общеобразовательного учреждения ""Средняя общеобразовательная школа № 22 с углубленным изучением отдельных предметов"" городского округа Электросталь Московской области ( корпус 4)";213505300297050530100100180015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350871
44-ФЗ (94-ФЗ);№ 202100187298007282;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160414;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000177;Оказание услуг по организации питания воспитанников муниципального бюджетного общеобразовательного учреждения  «Всеволодовская средняя общеобразовательная школа №42» городского округа Электросталь Московской области (корпус 2);213503103351050310100100110015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350873
44-ФЗ (94-ФЗ);№ 202100187298007281;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160415;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000178;Оказание услуг по организации питания воспитанников муниципального общеобразовательного учреждения  «Средняя общеобразовательная школа №11» городского округа Электросталь Московской области (корпус 2, 3);213505300396750530100100210015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350875
44-ФЗ (94-ФЗ);№ 202100187298007280;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160408;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000170;Оказание услуг по организации питания воспитанников муниципального дошкольного образовательного учреждения  «Центр развития ребенка-детский сад № 65» городского округа Электросталь Московской области корпус 3;213505302657050530100100210015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350861
44-ФЗ (94-ФЗ);№ 202100187298007279;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160407;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР МУНИЦИПАЛЬНЫХ ЗАКУПОК"" ОДИНЦОВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2143290;ИП Меньшиков Роман Анатольевич;20.10.2021;26.10.2021 16:10;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848300045421000698;Закупка в 2021 году на ремонт трубопровода ливневой канализации по адресу: Московская область, г. Одинцово, хутор Никонорово для нужд МБУ «Одинцовское городское хозяйство»;213503222957950320100101880014322244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1351302
44-ФЗ (94-ФЗ);№ 202100187298007272;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160391;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000187;Оказание услуг по организации питания воспитанников муниципального  общеобразовательного учреждения  «Гимназия №9» городского округа Электросталь Московской области (корпус 3);213505301449350530100100180015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350894
44-ФЗ (94-ФЗ);№ 202100187298007271;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160393;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000186;Оказание услуг по организации питания воспитанников муниципального общеобразовательного учреждения «Средняя общеобразовательная школа № 5» городского округа Электросталь Московской области (корпус 3);213505300308250530100100110015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350892
44-ФЗ (94-ФЗ);№ 202100187298007270;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160394;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000185;Оказание услуг по организации питания воспитанников муниципального общеобразовательного учреждения «Средняя общеобразовательная школа № 5» городского округа Электросталь Московской области (корпус 2);213505300308250530100100100015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350889
44-ФЗ (94-ФЗ);№ 202100187298007269;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160396;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000182;Оказание услуг по организации питания воспитанников муниципального общеобразовательного учреждения «Средняя общеобразовательная школа № 1» городского округа Электросталь Московской области (корпус 7,8);213505300339650530100100120015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350886
44-ФЗ (94-ФЗ);№ 202100187298007268;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160397;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000181;Оказание услуг по организации питания воспитанников муниципального общеобразовательного учреждения  «Средняя общеобразовательная школа № 1» городского округа Электросталь Московской области (корпус 5,6);213505300339650530100100110015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350884
44-ФЗ (94-ФЗ);№ 202100187298007267;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160399;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000180;Оказание услуг по организации питания воспитанников муниципального общеобразовательного учреждения  «Средняя общеобразовательная школа № 1» городского округа Электросталь Московской области (корпус 3,4);213505300339650530100100100015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350881
44-ФЗ (94-ФЗ);№ 202100187298007266;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160400;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000179;"Оказание услуг по организации питания воспитанников муниципального бюджетного дошкольного образовательного  учреждения ""Детский сад № 99"" городского округа Электросталь Московской области";213503106783050310100100170015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350877
44-ФЗ (94-ФЗ);№ 202100187298007265;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160390;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЭЛЕКТРОСТАЛЬ МОСКОВСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202338;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:50;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600005321000189;Оказание услуг по организации питания воспитанников муниципального  общеобразовательного учреждения  «Гимназия №9» городского округа Электросталь Московской области (корпус 5);213505301449350530100100200015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350900
44-ФЗ (94-ФЗ);№ 202100187298007257;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160389;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ПУШКИНСКИЙ МОСКОВСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ТОРГОВ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2198165;ИП Сухов Константин Геннадьевич;20.10.2021;26.10.2021 16:40;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848600003321000155;Оказание услуг по организации питания воспитанников (МБДОУ «Детский Сад №19 «Солнышко»);213501601062050160100100310015629244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350809
44-ФЗ (94-ФЗ);№ 202100187298007255;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160384;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;ШЕРЕМЕТЬЕВСКАЯ ТАМОЖНЯ;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=761257;ООО «Меркурий плюс»;20.10.2021;26.10.2021 11:30;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0373100067121000027;Комплекс работ, связанных с поддержанием систем, помещений и территории в надлежащем состоянии на объектах таможни;211771203629650470100101200018110244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350102
44-ФЗ (94-ФЗ);№ 202100187298007252;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160387;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЦЕНТРАЛИЗАЦИИ ЗАКУПОК""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2140372;ООО «КРУГ ПЛЮС»;20.10.2021;26.10.2021 15:00;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848300044521000313;"Выполнение работ по благоустройству территории г/о Химки Московской области для нужд МБУ ""КБиО"" в 2021 году";213504713127050470100101430014299244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1350134
44-ФЗ (94-ФЗ);№ 202100187298007242;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160378;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК-ДОЛГОПРУДНЫЙ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2156290;ИП Чащина Мария Евгеньевна;20.10.2021;26.10.2021 15:10;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0848300057121000187;Приобретение сплит-систем и дренажных помп к ним;213500805300350080100100580012825244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1349698
44-ФЗ (94-ФЗ);№ 202100100161005205;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2160214;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО ЛЕНИНГРАДСКОЙ ОБЛАСТИ;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПУТИЛОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КИРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=793062;ПЕТЛЯКОВ АЛЕКСАНДР ВИКТОРОВИЧ;22.10.2021;29.10.2021 10:45;22.10.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0145300026421000006;оснащение мест (площадок) накопления твердых коммунальных отходов емкостями для накопления;213470602391347060100100110012529244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1353356
